Fundo,CNPJ,Data,Tipo,Documento,Espécie,Arquivo,ID CVM
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,21/06/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/55070804000159/686119_assembleia_assembleia_686119_2024-06-21.pdf,686119
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,09/2024,outro,Informe Trimestral,,,782022
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,07/10/2024,emissao,Anúncio de Encerramento,,data/raw/55070804000159/758570_emissao_emissao_758570_2024-10-07.pdf,758570
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,12/2024,outro,Informe Trimestral,,,840416
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,03/2025,outro,Informe Trimestral,,,903903
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,31/05/2025,outro,Demonstrações Financeiras,,,968572
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,06/2025,outro,Informe Trimestral,,,970688
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,09/2025,outro,Informe Trimestral,,,1037414
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,28/10/2025 11:00,assembleia,AGE,Ata da Assembleia,data/raw/55070804000159/1027106_assembleia_assembleia_1027106_2025-10-28.pdf,1027106
ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.070.804/0001-59,12/2025,outro,Informe Trimestral,,,1111926
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,06/2024,outro,Informe Trimestral,,,717311
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,04/06/2024,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/55401645000128/677870_assembleia_assembleia_677870_2024-06-04.pdf,677870
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,04/06/2024,regulamento,Regulamento,,data/raw/55401645000128/677871_regulamento_regulamento_677871_2024-06-04.pdf,677871
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,07/06/2024,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/55401645000128/677886_assembleia_assembleia_677886_2024-06-07.pdf,677886
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,07/06/2024,emissao,Aviso ao Mercado,,data/raw/55401645000128/678446_emissao_emissao_678446_2024-06-07.pdf,678446
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,11/06/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/55401645000128/677888_regulamento_regulamento_677888_2024-06-11.pdf,677888
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,11/06/2024,regulamento,Regulamento,,data/raw/55401645000128/677890_regulamento_regulamento_677890_2024-06-11.pdf,677890
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,12/06/2024,emissao,Anúncio de Início,,data/raw/55401645000128/678447_emissao_emissao_678447_2024-06-12.pdf,678447
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,09/2024,outro,Informe Trimestral,,,772594
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,15/10/2024 11:00,assembleia,AGE,Ata da Assembleia,data/raw/55401645000128/759630_assembleia_assembleia_759630_2024-10-15.pdf,759630
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,15/10/2024,regulamento,Regulamento,,data/raw/55401645000128/759636_regulamento_regulamento_759636_2024-10-15.pdf,759636
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,12/2024,outro,Informe Trimestral,,,842415
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,02/12/2024 11:00,assembleia,AGE,Ata da Assembleia,data/raw/55401645000128/793131_assembleia_assembleia_793131_2024-12-02.pdf,793131
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,02/12/2024,regulamento,Regulamento,,data/raw/55401645000128/793132_regulamento_regulamento_793132_2024-12-02.pdf,793132
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,10/12/2024,emissao,Anúncio de Encerramento,,data/raw/55401645000128/798348_emissao_emissao_798348_2024-12-10.pdf,798348
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,20/01/2025 11:00,assembleia,AGE,Ata da Assembleia,data/raw/55401645000128/823271_assembleia_assembleia_823271_2025-01-20.pdf,823271
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,20/01/2025,regulamento,Regulamento,,data/raw/55401645000128/823272_regulamento_regulamento_823272_2025-01-20.pdf,823272
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,03/2025,outro,Informe Trimestral,,,907386
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,23/04/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/55401645000128/885831_regulamento_regulamento_885831_2025-04-23.pdf,885831
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,28/04/2025,regulamento,Regulamento,,data/raw/55401645000128/885834_regulamento_regulamento_885834_2025-04-28.pdf,885834
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,30/04/2025,outro,Demonstrações Financeiras,,,954752
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,30/04/2025,outro,Demonstrações Financeiras,,,955208
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,06/2025,outro,Informe Trimestral,,,970623
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,09/2025,outro,Informe Trimestral,,,1041066
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,04/09/2025 10:00,assembleia,AGE,Ata da Assembleia,data/raw/55401645000128/984904_assembleia_assembleia_984904_2025-09-04.pdf,984904
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,04/09/2025,regulamento,Regulamento,,data/raw/55401645000128/984906_regulamento_regulamento_984906_2025-09-04.pdf,984906
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,04/09/2025,emissao,Aviso ao Mercado,,data/raw/55401645000128/984909_emissao_emissao_984909_2025-09-04.pdf,984909
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,04/09/2025,evento,Fato Relevante,,data/raw/55401645000128/984914_evento_evento_984914_2025-09-04.pdf,984914
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,09/09/2025,emissao,Anúncio de Início,,data/raw/55401645000128/987420_emissao_emissao_987420_2025-09-09.pdf,987420
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,01/12/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/55401645000128/1051889_regulamento_regulamento_1051889_2025-12-01.pdf,1051889
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,01/12/2025,regulamento,Regulamento,,data/raw/55401645000128/1051890_regulamento_regulamento_1051890_2025-12-01.pdf,1051890
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,01/12/2025,evento,Fato Relevante,,data/raw/55401645000128/1051891_evento_evento_1051891_2025-12-01.pdf,1051891
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,12/2025,outro,Informe Trimestral,,,1112066
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,06/2024,outro,Informe Trimestral,,,715331
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,10/06/2024,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/55471753000177/691281_assembleia_assembleia_691281_2024-06-10.pdf,691281
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,10/06/2024,regulamento,Regulamento,,data/raw/55471753000177/691282_regulamento_regulamento_691282_2024-06-10.pdf,691282
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,02/07/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/55471753000177/691283_regulamento_regulamento_691283_2024-07-02.pdf,691283
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,02/07/2024,regulamento,Regulamento,,data/raw/55471753000177/691284_regulamento_regulamento_691284_2024-07-02.pdf,691284
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,02/07/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/55471753000177/691285_evento_evento_691285_2024-07-02.pdf,691285
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,25/07/2024 19:00,assembleia,AGE,Ata da Assembleia,data/raw/55471753000177/704722_assembleia_assembleia_704722_2024-07-25.pdf,704722
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,25/07/2024,regulamento,Regulamento,,data/raw/55471753000177/704724_regulamento_regulamento_704724_2024-07-25.pdf,704724
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,26/07/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/55471753000177/705134_evento_evento_705134_2024-07-26.pdf,705134
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,26/07/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/55471753000177/705139_regulamento_regulamento_705139_2024-07-26.pdf,705139
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,26/07/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/55471753000177/705145_evento_evento_705145_2024-07-26.pdf,705145
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,26/07/2024,outro,Relatório de Agência de Rating,,,708549
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,29/07/2024,emissao,Anúncio de Início,,data/raw/55471753000177/706203_emissao_emissao_706203_2024-07-29.pdf,706203
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,08/08/2024,emissao,Anúncio de Encerramento,,data/raw/55471753000177/714216_emissao_emissao_714216_2024-08-08.pdf,714216
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,09/2024,outro,Informe Trimestral,,,783445
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,06/09/2024,assembleia,Instrumento Particular de Emissão de Cotas,,data/raw/55471753000177/733048_assembleia_assembleia_733048_2024-09-06.pdf,733048
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,28/11/2024,outro,Relatório de Agência de Rating,,,798085
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,12/2024,outro,Informe Trimestral,,,842183
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,24/02/2025,outro,Relatório de Agência de Rating,,,847951
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,03/2025,outro,Informe Trimestral,,,903935
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,31/03/2025,outro,Demonstrações Financeiras,,,936464
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,19/05/2025,outro,Relatório de Agência de Rating,,,909989
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,06/2025,outro,Informe Trimestral,,,970701
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,13/08/2025,outro,Relatório de Agência de Rating,,,979426
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,09/2025,outro,Informe Trimestral,,,1038104
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,19/11/2025,outro,Relatório de Agência de Rating,,,1046911
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,12/2025,outro,Informe Trimestral,,,1115980
SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55.471.753/0001-77,12/03/2026,outro,Relatório de Agência de Rating,,,1139772
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,16/07/2024,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/55983705000168/701561_assembleia_assembleia_701561_2024-07-16.pdf,701561
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,16/07/2024,regulamento,Regulamento,,data/raw/55983705000168/701565_regulamento_regulamento_701565_2024-07-16.pdf,701565
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,23/08/2024,outro,Relatório de Agência de Rating,,,741561
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,27/08/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/55983705000168/727048_regulamento_regulamento_727048_2024-08-27.pdf,727048
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,27/08/2024,regulamento,Regulamento,,data/raw/55983705000168/727051_regulamento_regulamento_727051_2024-08-27.pdf,727051
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,27/09/2024,emissao,Anúncio de Início,,data/raw/55983705000168/749953_emissao_emissao_749953_2024-09-27.pdf,749953
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,03/10/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/55983705000168/751969_regulamento_regulamento_751969_2024-10-03.pdf,751969
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,11/10/2024,emissao,Anúncio de Encerramento,,data/raw/55983705000168/761740_emissao_emissao_761740_2024-10-11.pdf,761740
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,12/2024,outro,Informe Trimestral,,,841382
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,31/12/2024,outro,Demonstrações Financeiras,,,862679
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,03/2025,outro,Informe Trimestral,,,903936
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,20/03/2025,outro,Relatório de Agência de Rating,,,863600
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,02/05/2025 14:00,assembleia,AGE,Edital de Convocação,data/raw/55983705000168/883635_assembleia_assembleia_883635_2025-05-02.pdf,883635
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,02/05/2025 16:00,assembleia,AGO,Ata da Assembleia,data/raw/55983705000168/908281_assembleia_assembleia_908281_2025-05-02.pdf,908281
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,29/05/2025 09:00,assembleia,AGE,Ata da Assembleia,data/raw/55983705000168/925293_assembleia_assembleia_925293_2025-05-29.pdf,925293
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,06/2025,outro,Informe Trimestral,,,971006
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,10/06/2025,outro,Relatório de Agência de Rating,,,930865
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,12/06/2025,emissao,Anúncio de Início,,data/raw/55983705000168/938043_emissao_emissao_938043_2025-06-12.pdf,938043
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,30/06/2025,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/55983705000168/936692_evento_evento_936692_2025-06-30.pdf,936692
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,30/06/2025,emissao,Aviso ao Mercado,,data/raw/55983705000168/938046_emissao_emissao_938046_2025-06-30.pdf,938046
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,30/06/2025 09:00,assembleia,AGE,Ata da Assembleia,data/raw/55983705000168/942812_assembleia_assembleia_942812_2025-06-30.pdf,942812
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,15/07/2025,outro,Relatório de Agência de Rating,,,952056
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,18/08/2025,emissao,Anúncio de Encerramento,,data/raw/55983705000168/974385_emissao_emissao_974385_2025-08-18.pdf,974385
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,09/2025,outro,Informe Trimestral,,,1039414
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,12/2025,outro,Informe Trimestral,,,1115729
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,12/12/2025,outro,Relatório de Agência de Rating,,,1065679
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,31/12/2025,outro,Demonstrações Financeiras,,,1139740
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,12/03/2026,outro,Relatório de Agência de Rating,,,1139682
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,26/03/2026,regulamento,Regulamento,,data/raw/55983705000168/1149324_regulamento_regulamento_1149324_2026-03-26.pdf,1149324
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,27/03/2026 14:00,assembleia,AGE,Ata da Assembleia,data/raw/55983705000168/1147089_assembleia_assembleia_1147089_2026-03-27.pdf,1147089
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,06/04/2026 14:00,assembleia,AGE,Ata da Assembleia,data/raw/55983705000168/1158589_assembleia_assembleia_1158589_2026-04-06.pdf,1158589
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,08/04/2026,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/55983705000168/1157507_evento_evento_1157507_2026-04-08.pdf,1157507
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,08/04/2026,emissao,Aviso ao Mercado,,data/raw/55983705000168/1170453_emissao_emissao_1170453_2026-04-08.pdf,1170453
CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,09/04/2026,emissao,Anúncio de Início,,data/raw/55983705000168/1158367_emissao_emissao_1158367_2026-04-09.pdf,1158367
CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57.609.282/0001-46,07/10/2024,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/57609282000146/757909_assembleia_assembleia_757909_2024-10-07.pdf,757909
CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57.609.282/0001-46,07/10/2024,regulamento,Regulamento,,data/raw/57609282000146/757913_regulamento_regulamento_757913_2024-10-07.pdf,757913
CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57.609.282/0001-46,11/10/2024,regulamento,Regulamento,,data/raw/57609282000146/757915_regulamento_regulamento_757915_2024-10-11.pdf,757915
